ejercicio,ordencompra,fecha,importe,proveedor,dependencia,expediente
2024,548,16-02-2024,750833.69,C3I S.A.,DIR. DE DESARROLLO Y ECONOMIA SOCIAL,Suministro 43/2024
2024,648,21-02-2024,29500.0,ACCESORIOS IGNACIO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 645/2024
2024,1435,11-03-2024,158850.0,CONTROL SERVICE,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 979/2024
2024,1498,13-03-2024,2301120.0,LA MOLIENDA,OFICINA DEPOSITO Y LOGISTICA,Suministro 1959/2024
2024,1585,15-03-2024,96000.0,GONZALEZ MARTA ALICIA,INSTITUTO CULTURAL MUNICIPAL,Suministro 1975/2024
2024,1758,25-03-2024,2799369.0,DECO GARDEN,"AGENCIA DES TERRITORIAL, DESCENT Y PARTIC CIUDAD",Suministro 1935/2024
2024,1807,26-03-2024,150000.0,BVC,H.C.D.,Suministro 2085/2024
2024,1934,27-03-2024,630000.0,MAXWELL GROUP,DPTO. ADMINISTRATIVO DE TRANSITO,Suministro 2340/2024
2024,2155,09-04-2024,7741717.08,PROBRAS BAHIA S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 1881/2024
2024,2313,15-04-2024,22888800.0,ALVAREZ NEUMATICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1306/2022
2024,2377,18-04-2024,85000.0,SEXTA DIMENSION,INTENDENCIA,Suministro 2814/2024
2024,2391,19-04-2024,2694240.0,ALIMENTOS BALANCEADOS CRECER S.A.,VETERINARIA Y ZOONOSIS,Suministro 705/2024
2024,8342,28-11-2024,1483600.0,FERREIRA SPORT,INSTITUTO DEL DEPORTE,Suministro 8373/2024
2024,8347,28-11-2024,429180.96,PINTURERIAS ADN,INSTITUTO DEL DEPORTE,Suministro 8329/2024
2024,7100,01-10-2024,149400.0,OLEOHIDRAULICA BUÑES,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 6581/2024
2024,7211,08-10-2024,5466990.0,"SEGUSUR S.H. DE GOMEZ, GUSTAVO Y GARCIA, MARTIN",DIVISION HIGIENE Y SEGURIDAD EN EL TRABAJO,Suministro 6627/2024
2024,7262,09-10-2024,32416.48,ELECTRI-K,MUSEO FERROWHITE,Suministro 7483/2024
2024,7310,10-10-2024,3458600.0,IMPRENTA MARQUEZ GARABANO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 7434/2024
2024,7311,10-10-2024,1755000.0,RAS SOLUCIONES MECANICAS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 6103/2024
2024,7317,10-10-2024,2313520.0,ECOBAHIA S.A.,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 7528/2024
2024,7346,14-10-2024,408780.0,DISPROAL,ALMACEN DE COMPRAS,Suministro 6244/2024
2024,7357,14-10-2024,10217000.0,CIUDAD MAGICA,INSTITUTO DEL DEPORTE,Suministro 6104/2024
2024,7358,14-10-2024,1077000.0,FIGUEROA FERNANDO NICOLAS,INSTITUTO DEL DEPORTE,Suministro 6104/2024
2024,7360,14-10-2024,315250.0,LA MOLIENDA,DIVISION DESARROLLO SOCIAL,Suministro 7464/2024
2024,7477,21-10-2024,8565416.0,"SEGUSUR S.H. DE GOMEZ, GUSTAVO Y GARCIA, MARTIN",DIVISION HIGIENE Y SEGURIDAD EN EL TRABAJO,Suministro 6306/2024
2024,7478,21-10-2024,1727880.0,ESI,DIVISION HIGIENE Y SEGURIDAD EN EL TRABAJO,Suministro 6306/2024
2024,7525,22-10-2024,234532.0,LA CABAÑA,DIRECCION GENERAL DE EDUCACION,Suministro 7643/2024
2024,7526,22-10-2024,450000.0,SCARDACIONE PABLO NORBERTO,DIRECCION DE PERSONAS MAYORES,Suministro 7585/2024
2024,7893,07-11-2024,387200.0,ECOBAHIA S.A.,NO USAR-SECRETARIA DE PLANEAMIENTO URBANO,Suministro 7800/2024
2024,7895,07-11-2024,80000.0,INTEGRAL ABC CERRAJERIA,HOGAR REFUGIO DE VIOLENCIA FAMILIAR,Suministro 7842/2024
2024,8179,22-11-2024,38720.0,GRAND CENTRAL,INSTITUTO CULTURAL MUNICIPAL,Suministro 8154/2024
2024,8194,22-11-2024,250000.0,HIRSCHFELDT FELIPE ADOLFO,INSTITUTO CULTURAL MUNICIPAL,Suministro 8160/2024
2024,8197,22-11-2024,1869450.0,ECOBAHIA S.A.,INSTITUTO CULTURAL MUNICIPAL,Suministro 8198/2024
2024,8890,18-12-2024,685750.0,IMPRENTA MARQUEZ GARABANO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 9033/2024
2024,8893,18-12-2024,1734051.0,C.A.P. CONTROL SRL,INSTITUTO CULTURAL MUNICIPAL,Suministro 9038/2024
2024,8860,17-12-2024,1570000.0,TALLER DE CHAPA Y PINTURA LOS AMIGOS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 8105/2024
2024,368,31-01-2024,148800.0,COMPAGNUCCI GABRIELA ROMINA,DIVISION DE ACCESIBILIDAD E INLCUSION,Suministro 502/2024
2024,400,05-02-2024,429000.0,DISPROAL,INSTITUTO DEL DEPORTE,Suministro 516/2024
2024,1749,25-03-2024,5061432.96,DISTRIBUIDORA ARCOS S.A.,SEC. DE SALUD,Suministro 205/2024
2024,1756,25-03-2024,12037830.0,TRAMA,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 255/2024
2024,1969,03-04-2024,237900.0,JD REPUESTOS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1836/2024
2024,2301,15-04-2024,1017000.0,PLUSMAR,INSTITUTO CULTURAL MUNICIPAL,Suministro 2607/2024
2024,2522,26-04-2024,18154017.74,OBRAS ABEDUL S.R.L.,DEP. VIALIDAD,Suministro 2280/2024
2024,2562,29-04-2024,100000.0,MURIAS ANA ESTHER,H.C.D.,Suministro 2856/2024
2024,8725,12-12-2024,335800.0,KO SPORT,INSTITUTO DEL DEPORTE,Suministro 8735/2024
2024,3025,16-05-2024,3315604.5,JK TRANSPORTES S.A.,DEP. VIALIDAD,Suministro 167/2024
2024,3026,16-05-2024,2289395.08,JK TRANSPORTES S.A.,DEP. VIALIDAD,Suministro 2517/2024
2024,3041,16-05-2024,92400.0,OLEOHIDRAULICA ELOY J COLANTONIO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2960/2024
2024,3089,18-05-2024,1212320.0,LA MOLIENDA,DIRECCION GENERAL DE DERECHOS HUMANOS,Suministro 1868/2024
2024,3444,30-05-2024,1217760.0,SANCHEZ SABRINA,PROGRAMA PSICOTERAPEUTICO CABALLO DE TROYA,Suministro 3634/2024
2024,3448,30-05-2024,300000.0,REMIS UNIVERSITARIO SRL,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 3402/2024
2024,3451,30-05-2024,1770000.0,MADUEÑA ANABELLA ODOLINA,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 4109/2024
2024,3461,30-05-2024,476280.0,ROLDAN HAYDEE ESTER,INSTITUTO CULTURAL MUNICIPAL,Suministro 4154/2024
2024,3484,30-05-2024,1236168.0,GRENADA JULIETA,DIRECCION DE MUSEOS Y ARTE,Suministro 4191/2024
2024,3491,30-05-2024,483918.0,ORTEGA MARIA FLORENCIA,MUSEO FERROWHITE,Suministro 4187/2024
2024,3784,31-05-2024,436800.0,AVALOS JUAN TOMAS,OFICINA DE COORDINACION NIDO,Suministro 4100/2024
2024,3794,31-05-2024,383500.0,URBINA GLORIA GERALDINE,DPTO. SALUD MENTAL Y ADICCIONES,Suministro 3646/2024
2024,3936,06-06-2024,16294000.0,PAREDES NEUMATICOS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2214/2024
2024,3938,06-06-2024,2690000.0,ALVAREZ NEUMATICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2214/2024
2024,3954,06-06-2024,1110000.0,VALETTO IVAN,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 3957/2024
2024,4071,13-06-2024,2409571.0,BAHIA FILTROS SRL.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2808/2024
2024,4278,26-06-2024,73500.0,AGENCIA VODA BAHIA BLANCA SRL.,BAHIA HUB- ESPACIO CESAR MILSTEIN,Suministro 4435/2024
2024,4765,16-07-2024,420635.0,GABEL MARIA SABRINA,INSTITUTO DEL DEPORTE,Suministro 4751/2024
2024,4839,18-07-2024,900000.0,IDEADA FILMS,INTENDENCIA,Suministro 5237/2024
2024,4884,22-07-2024,132808.51,MICSER S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 180/2024
2024,5085,30-07-2024,33000.0,ALVAREZ NEUMATICOS S.A.,INTENDENCIA,Suministro 5363/2024
2024,5094,30-07-2024,1618802.32,MORTADA ISMAEL EMIN,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 4407/2024
2024,5505,16-08-2024,5465750.0,IMPRENTA MARQUEZ GARABANO,INSTITUTO DEL DEPORTE,Suministro 5949/2024
2024,5790,28-08-2024,1163800.0,DIARIO HOY EN LA NOTICIA,INTENDENCIA,Suministro 6366/2024
2024,6250,03-09-2024,146155.0,LA MOLIENDA,DIRECCION GENERAL DE GENERO,Suministro 6188/2024
2024,6707,24-09-2024,218200.0,LUONGO CRISTALES,DIRECCION GENERAL DE EDUCACION,Suministro 6772/2024
2024,7088,01-10-2024,770214.5,ELECTRI-K,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 6896/2024
2024,7093,01-10-2024,98000.0,REPUESTOS MAIPU,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 6372/2024
2024,6127,30-08-2024,856800.0,VIDAL FABIANA MARISA,INSTITUTO CULTURAL MUNICIPAL,Suministro 6503/2024
2024,6354,06-09-2024,248674.2,AÑOS LUZ,SEC. DE SALUD,Suministro 6161/2024
2024,6356,06-09-2024,72000.0,CACU CLIMATIZACION,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 6020/2024
2024,6358,06-09-2024,239711.0,LA MOLIENDA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 6181/2024
2024,6683,24-09-2024,107974934.97,VIGATA CONSTRUCCIONES S.A.,DEP. PROYECTOS Y OBRAS,Suministro 5786/2024
2024,7240,08-10-2024,68650000.0,CARRETERAS 2000 S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 6038/2024
2024,7241,08-10-2024,38829550.0,LA CABAÑA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 5872/2024
2024,7243,08-10-2024,32500150.0,BALEANI EMILIANO ANDRES,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 6015/2024
2024,7329,14-10-2024,119400.0,LA MOLIENDA,APELL,Suministro 7400/2024
2024,7697,29-10-2024,5295000.0,TECNOSTORE S.A.,DEPARTAMENTO INGENIERIA DE TRANSITO,Suministro 5286/2024
2024,7802,04-11-2024,950000.0,EMBRAGUES ALESS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7560/2024
2024,7806,04-11-2024,52685.49,PINTURERIAS ADN,DIRECCION GRAL. DE POLITICAS SOCIALES,Suministro 7520/2024
2024,7811,04-11-2024,1243000.0,SUBLIMAR BAHIA SRL.,DIRECCION GRAL. DE POLITICAS SOCIALES,Suministro 7541/2024
2024,7833,05-11-2024,341684.2,DINAMICA MELIPAL S.R.L.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7476/2024
2024,7835,05-11-2024,4627537.44,MORTADA ISMAEL EMIN,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7573/2024
2024,2027,04-04-2024,338654.0,LA MOLIENDA,DIRECCION GENERAL DE DERECHOS HUMANOS,Suministro 1824/2024
2024,8586,09-12-2024,1881000.0,SERVIPETRO BAHIA S.R.L.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 8416/2024
2024,5081,30-07-2024,40000.0,EQUIPOS AGROINDUSTRIALES SOCIEDAD ANONIMA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 3008/2024
2024,6609,17-09-2024,150925.04,AÑOS LUZ,DEP. ELECTRICIDAD Y MECANICA,Suministro 6593/2024
2024,7988,12-11-2024,12339.0,PINTURERIA FERNANDEZ,SUBSECRETARIA DE AMBIENTE,Suministro 7692/2024
2024,8905,19-12-2024,101902.55,AÑOS LUZ,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 8973/2024
2024,8957,23-12-2024,2362600.0,LA CANTERA DE IGNACIO DOBRY,CASA DE ABRIGO II,Suministro 6765/2024
2024,14,04-01-2024,163110.0,DISTRIBUIDORA ARCOS S.A.,INSTITUTO DEL DEPORTE,Suministro 36/2024
2024,82,15-01-2024,524400.0,GEMED S.R.L.,SEC. DE SALUD,Suministro 261/2024
2024,269,30-01-2024,240000.0,FIORENTINI LORENA VANESA,INTENDENCIA,Suministro 678/2024
2024,272,30-01-2024,43000.0,ETCHANDE JULIAN GUIDO,INTENDENCIA,Suministro 676/2024
2024,274,30-01-2024,335504.0,COOPERATIVA DE TRABAJO 8000 BAHIA LIMITADA,INTENDENCIA,Suministro 684/2024
2024,298,30-01-2024,1884000.0,DIARIO LA NUEVA PROVINCIA S.R.L.,INTENDENCIA,Suministro 763/2024
2024,299,30-01-2024,2215500.0,DIARIO LA NUEVA PROVINCIA S.R.L.,INTENDENCIA,Suministro 762/2024
2024,718,26-02-2024,2314000.0,NEUMATICOS LAINEZ SOCIEDAD DE RESPONSABILIDAD LIMITADA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1111/2024
2024,817,29-02-2024,312402.0,SANCHEZ SABRINA,PROGRAMA PSICOTERAPEUTICO CABALLO DE TROYA,Suministro 1275/2024
2024,826,29-02-2024,1032000.0,MAGARINI JULIAN ULISES,DIVISION DESARROLLO SOCIAL,Suministro 1251/2024
2024,873,29-02-2024,1032000.0,DALGALARRONDO SOFIA LORENA,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 939/2024
2024,957,29-02-2024,1116000.0,DALMAS PRIETO FACUNDO EZEQUIEL,MUSEO DE ARTE CONTEMPORANEO,Suministro 1432/2024
2024,985,29-02-2024,1032000.0,LOBO MARCELA ELIZABETH,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 927/2024
2024,1044,29-02-2024,1984400.0,REX AGENCIA DE PUBLICIDAD S.R.L.,INTENDENCIA,Suministro 1566/2024
2024,1134,29-02-2024,2242500.0,CANAL 7 BAHIA BLANCA,INTENDENCIA,Suministro 1638/2024
2024,1146,29-02-2024,1200000.0,BALDA PEDRO MARTIN,DEPARTAMENTO CONSERVACION VIAL,Suministro 1572/2024
2024,1204,29-02-2024,829487.4,COOPERATIVA DE TRABAJO 15 DE JULIO LIMITADA,NO USAR-DELEG. BAHIA BLANCA CENTRO,Suministro 1677/2024
2024,1223,29-02-2024,37398332.0,COOPERATIVA DE TRABAJO PORVENIR LIMITADA,NO USAR-DELEGACION NORTE,Suministro 1718/2024
2024,1420,11-03-2024,195207.24,DISPROAL,DIVISION DESARROLLO SOCIAL,Suministro 785/2024
2024,1559,15-03-2024,151129.0,CHRICER S.A.,DIRECCION GENERAL DE DEFENSA CIVIL,Resolución 1900/2024
2024,1720,23-03-2024,432584.8,GASTROMAX,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 1847/2024
2024,1895,27-03-2024,108900.0,COOPERATIVA DE TRABAJO LA PRIMERA DE INGENIERO WHITE,APELL,Suministro 1942/2024
2024,1896,27-03-2024,136500.0,ACQUAMANSA,DIRECCION GENERAL DE EDUCACION,Suministro 2295/2024
2024,2050,05-04-2024,1464000.0,ARGENTORES,COORD. DE REC. ARTISTICOS,Suministro 2332/2024
2024,2051,05-04-2024,252000.0,TESTA REGINA ALDANA,DIRECCION GENERAL DE EDUCACION,Suministro 2356/2024
2024,2059,05-04-2024,1929350.0,RADIOGRAFICA AUSTRAL S.A.,SEC. DE SALUD,Suministro 2434/2024
2024,2325,16-04-2024,2243175.0,COINCE BAHIA S.A.,SUBSECRETARIA DE MANTENIMIENTO,Suministro 2751/2024
2024,2446,24-04-2024,1682387.5,FAUNA Y FLORA,VETERINARIA Y ZOONOSIS,Suministro 2227/2024
2024,2575,29-04-2024,8365000.0,COOPERATIVA DE TRABAJO CUIDARTE LIMITADA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2975/2024
2024,2649,30-04-2024,2237600.0,COOPERATIVA DE TRABAJO CUIDARTE LIMITADA,PROGRAMA PSICOTERAPEUTICO CABALLO DE TROYA,Suministro 2757/2024
2024,2342,17-04-2024,77344.0,LA CASA DEL CARTUCHO - LUIS J. DREVNIAK MATERIALES ELECTRICOS,MUSEO FERROWHITE,Suministro 2649/2024
2024,2712,30-04-2024,1560000.0,ERRETEGUI SANTIAGO,INSTITUTO CULTURAL MUNICIPAL,Suministro 2837/2024
2024,3093,20-05-2024,4154808.0,COOPERATIVA DE TRABAJO LA PRIMERA DE INGENIERO WHITE,NO USAR - DELEGACION ALTOS,Suministro 3865/2024
2024,3096,20-05-2024,4725168.0,COOPERATIVA DE TRABAJO IL LAVORO LTDA,NO USAR-DELEGACION LAS VILLAS,Suministro 3879/2024
2024,4165,18-06-2024,2241690.0,DIESEL CATA S.R.L.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 3719/2024
2024,4167,18-06-2024,210000.0,TORNERIA MECANICA FURIA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 3709/2024
2024,4168,18-06-2024,193000.0,PARABRISAS ZACCARA S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 3709/2024
2024,4755,16-07-2024,51000.0,CARLOS GASTINEL Y CIA SRL,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 4312/2024
2024,4760,16-07-2024,1108000.0,EMBRAGUES ALESS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 4313/2024
2024,4762,16-07-2024,80000.0,DEL CERRO RIZZO ARACELI DAIANA,INSTITUTO CULTURAL MUNICIPAL,Suministro 4902/2024
2024,4982,26-07-2024,204000.0,GASPARINI LIONEL OSVALDO,INSTITUTO DEL DEPORTE,Suministro 5307/2024
2024,5266,06-08-2024,1264050.0,LA CABAÑA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 4561/2024
2024,5644,23-08-2024,1376554.75,CODIMAT S.A.,SUBSECRETARIA DE HABITAT,Suministro 6000/2024
2024,6436,11-09-2024,5053937.91,GRUPO MARCO CONSTRUCCIONES S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 5984/2024
2024,6445,11-09-2024,5912214.74,GRUPO MARCO CONSTRUCCIONES S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 5986/2024
2024,6476,11-09-2024,7035000.0,LA LIBRERIA,DPTO. ADMINISTRATIVO DE TRANSITO,Suministro 5076/2024
2024,1104,29-02-2024,874617.56,RODRIGUEZ ANTONIA INES,CASA DE ABRIGO II,Suministro 903/2024
2024,1110,29-02-2024,585774.99,MAYER ROMINA ALEJANDRA,MAMAS CUIDADORAS,Resolución 1032/2024
2024,1717,22-03-2024,719284.5,ALERTA,INSTITUTO DEL DEPORTE,Suministro 2230/2024
2024,1973,03-04-2024,8753456.0,AÑOS LUZ,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 1174/2024
2024,2295,15-04-2024,7499000.0,MB GRUPO GASTRONOMICO,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 2119/2024
2024,2302,15-04-2024,805404.0,LA MOLIENDA,DIRECCION GENERAL DE DERECHOS HUMANOS,Suministro 1990/2024
2024,2524,26-04-2024,2197650.0,DIARIO LA NUEVA PROVINCIA S.R.L.,INTENDENCIA,Suministro 2948/2024
2024,2571,29-04-2024,89000.55,FARMACIA DI NUCCI,SISTEMA DE AMAS EXTERNAS,Suministro 2953/2024
2024,2763,03-05-2024,2032973.7,AÑOS LUZ,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 2917/2024
2024,2832,07-05-2024,1689540.0,FIGUEROA FERNANDO NICOLAS,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 1996/2024
2024,2836,07-05-2024,394460.0,AÑOS LUZ,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 2950/2024
2024,3774,31-05-2024,1049532.54,PUZZOLO EVELYN LUCIANA,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 3493/2024
2024,3777,31-05-2024,738162.0,ARIAS MILAGROS GISELLE,SISTEMA DE AMAS EXTERNAS,Suministro 3544/2024
2024,3786,31-05-2024,738162.0,PAZ PAMELA ANDREA,SISTEMA DE AMAS EXTERNAS,Suministro 3547/2024
2024,2117,08-04-2024,15221.8,AÑOS LUZ,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 2175/2024
2024,2552,29-04-2024,11785.0,PINTURERIA FERNANDEZ,INSTITUTO DEL DEPORTE,Suministro 2341/2024
2024,2554,29-04-2024,1099680.0,FERRETERIA CENTRO,INSTITUTO DEL DEPORTE,Suministro 2341/2024
2024,3458,30-05-2024,2063600.0,SIXAR F & V FERRETERIA,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 3905/2024
2024,3487,30-05-2024,659325.0,SORIA JUAN MANUEL,MUSEO HISTORICO,Suministro 4259/2024
2024,3580,31-05-2024,249600.0,ARDANAZ JULIETA,OFICINA DE COORDINACION NIDO,Suministro 3998/2024
2024,4204,24-06-2024,108500.0,HND IMPRESIONES,OFICINA DE COMPRAS,Suministro 4686/2024
2024,4836,18-07-2024,193500.0,LA CASA DEL CARTUCHO - LUIS J. DREVNIAK MATERIALES ELECTRICOS,SEC. DE SALUD,Suministro 3310/2024
2024,4837,18-07-2024,754800.0,LIBRERIA DON BOSCO,SEC. DE SALUD,Suministro 3310/2024
2024,4929,23-07-2024,796000.0,KIRSA S.A.,SUBSECRETARIA DE DESARROLLO PRODUCTIVO,Suministro 5048/2024
2024,5033,29-07-2024,77198.0,LTM SUMINISTROS INDUSTRIALES,H.C.D.,Suministro 5270/2024
2024,5274,06-08-2024,6544775.0,DISPROAL,OFICINA DEPOSITO Y LOGISTICA,Suministro 4308/2024
2024,2693,30-04-2024,22339600.0,COOPERATIVA DE TRABAJO VILLA ROSAS LDTA.,NO USAR-DELEGACION VILLA ROSAS,Suministro 3118/2024
2024,3667,31-05-2024,825000.0,ROLDAN EVELYN BRENDA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 3535/2024
2024,3685,31-05-2024,1290000.0,LUQUE JULIETA BELEN,OFICINA DE COORDINACION NIDO,Suministro 3941/2024
2024,3599,31-05-2024,1290000.0,CASTELLANI CAMILA AYLEN,DIVISION DESARROLLO SOCIAL,Suministro 3790/2024
2024,3645,31-05-2024,1216800.0,RINALDI MICAELA ALEJANDRA,SEC. DE SALUD,Suministro 3871/2024
2024,3651,31-05-2024,1216800.0,CORINALDI SOFIA BIANCA,SEC. DE SALUD,Suministro 3825/2024
2024,3690,31-05-2024,187200.0,REINHARDT LUCIANA BELEN,OFICINA DE COORDINACION NIDO,Suministro 4017/2024
2024,3721,31-05-2024,1316880.0,DALMAS PRIETO FACUNDO EZEQUIEL,MUSEO DE ARTE CONTEMPORANEO,Suministro 4269/2024
2024,3743,31-05-2024,2285200.0,LERTORA MARTIN ALEJANDRO,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 3878/2024
2024,4272,25-06-2024,243635.0,GRAFICA ZINGER S.A.,DIRECCION GENERAL DE DEFENSA CIVIL,Suministro 4402/2024
2024,7770,31-10-2024,800000.0,IDEADA FILMS,BAHIA HUB- ESPACIO CESAR MILSTEIN,Suministro 7909/2024
2024,5361,09-08-2024,80750.0,BACIC S.R.L.,SUBSECRETARIA DE HABITAT,Suministro 5164/2024
2024,5363,09-08-2024,295210.0,GARUHAPE MADERAS S.R.L,SUBSECRETARIA DE HABITAT,Suministro 5164/2024
2024,5674,26-08-2024,63897.05,KBYTE COMPUTACION,OFICINA DE COORDINACION NIDO,Suministro 6097/2024
2024,6496,12-09-2024,32805.6,DISTRIBUIDORA ARCOS S.A.,DIRECCION GENERAL DE EDUCACION,Suministro 6628/2024
2024,3910,05-06-2024,3301367.0,RIEGOS PIGUE S.R.L.,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 995/2024
2024,3919,05-06-2024,328890.0,RIEGOS PIGUE S.R.L.,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 1941/2024
2024,4177,19-06-2024,850000.0,TRANSPORTE ZAMORA SRL.,DIRECCION DE TURISMO,Suministro 4516/2024
2024,4539,03-07-2024,182710.0,ECOBAHIA S.A.,INSTITUTO CULTURAL MUNICIPAL,Suministro 4851/2024
2024,5281,06-08-2024,223338.0,LA CASA DEL CARTUCHO - LUIS J. DREVNIAK MATERIALES ELECTRICOS,NO USAR-SECRETARIA DE PLANEAMIENTO URBANO,Suministro 5506/2024
2024,8317,28-11-2024,209572.0,MORTADA ISMAEL EMIN,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7849/2024
2024,8326,28-11-2024,2675755.0,COOPERATIVA DE TRABAJO CUATREROS LIMITADA,SUBSECRETARIA DE AMBIENTE,Suministro 8299/2024
2024,8364,29-11-2024,4774720.0,COINCE BAHIA S.A.,DEPARTAMENTO CONSERVACION VIAL,Suministro 8139/2024
2024,5658,26-08-2024,582120.0,BIAGETTI PUBLICIDAD,INTENDENCIA,Suministro 6086/2024
2024,5685,26-08-2024,604560.0,MURIAS ANA ESTHER,INTENDENCIA,Suministro 6061/2024
2024,5688,26-08-2024,1012000.0,AHORA MULTIMEDIOS,INTENDENCIA,Suministro 6063/2024
2024,6819,27-09-2024,15080106.9,CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.,MAYORDOMIA,Suministro 7078/2024
2024,6820,27-09-2024,70720356.0,BAHIA COMUNICACIONES S.A.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 6691/2024
2024,6868,27-09-2024,8469828.0,BAHIA COMUNICACIONES S.A.,DIRECCION GENERAL DE DEFENSA CIVIL,Suministro 6743/2024
2024,6870,27-09-2024,7262640.0,COOPERATIVA ANGEL G BORLENGHI LTDA,H.C.D.,Suministro 6981/2024
2024,6882,27-09-2024,209330.0,ECOBAHIA S.A.,INSTITUTO CULTURAL MUNICIPAL,Suministro 7195/2024
2024,6913,27-09-2024,832500.0,LAHITTE & ASOCIADOS,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 6780/2024
2024,7676,29-10-2024,736000.0,ACQUAMANSA,OFICINA DE COORDINACION NIDO,Suministro 7301/2024
2024,7728,30-10-2024,7920495.84,POGGIO JOSE MARIA,DEP. VIVIENDA,Suministro 5934/2024
2024,8003,12-11-2024,766000.0,DISTRIBUIDORA NG,VETERINARIA Y ZOONOSIS,Suministro 7630/2024
2024,1272,04-03-2024,1300000.0,DINAMED BAHIA S.R.L.,SEC. DE SALUD,Suministro 1348/2024
2024,1625,19-03-2024,1697200.0,BUEN PROVECHO,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 1915/2024
2024,1648,20-03-2024,68900.0,ASOCIACION ARGENTINA DE ACTORES,SEC. DE SALUD,Suministro 1892/2024
2024,1675,22-03-2024,620000.0,PAVAROTTI,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 2035/2024
